location,date,vaccine,total_vaccinations,month
France,2021-04-08,Pfizer/BioNTech,10163253,2021-04
France,2021-04-09,Moderna,1077629,2021-04
France,2021-04-09,Oxford/AstraZeneca,2978462,2021-04
France,2021-04-09,Pfizer/BioNTech,10485134,2021-04
France,2021-04-10,Moderna,1106285,2021-04
France,2021-04-10,Oxford/AstraZeneca,3054543,2021-04
France,2021-04-10,Pfizer/BioNTech,10675635,2021-04
France,2021-04-11,Moderna,1118487,2021-04
France,2021-04-11,Oxford/AstraZeneca,3061892,2021-04
France,2021-04-11,Pfizer/BioNTech,10746685,2021-04
France,2021-04-12,Moderna,1146822,2021-04
France,2021-04-12,Oxford/AstraZeneca,3113556,2021-04
France,2021-04-12,Pfizer/BioNTech,11018728,2021-04
France,2021-04-13,Moderna,1182641,2021-04
France,2021-04-13,Oxford/AstraZeneca,3200084,2021-04
France,2021-04-13,Pfizer/BioNTech,11350544,2021-04
France,2021-04-14,Moderna,1216972,2021-04
France,2021-04-14,Oxford/AstraZeneca,3268253,2021-04
France,2021-04-14,Pfizer/BioNTech,11681878,2021-04
France,2021-04-15,Moderna,1259933,2021-04
France,2021-04-15,Oxford/AstraZeneca,3361837,2021-04
France,2021-04-15,Pfizer/BioNTech,12030380,2021-04
France,2021-04-16,Moderna,1300724,2021-04
France,2021-04-16,Oxford/AstraZeneca,3474915,2021-04
France,2021-04-16,Pfizer/BioNTech,12361657,2021-04
France,2021-04-17,Moderna,1336422,2021-04
France,2021-04-17,Oxford/AstraZeneca,3528545,2021-04
France,2021-04-17,Pfizer/BioNTech,12551205,2021-04
France,2021-04-18,Moderna,1356723,2021-04
France,2021-04-18,Oxford/AstraZeneca,3538318,2021-04
France,2021-04-18,Pfizer/BioNTech,12608157,2021-04
France,2021-04-19,Moderna,1389816,2021-04
France,2021-04-19,Oxford/AstraZeneca,3563651,2021-04
France,2021-04-19,Pfizer/BioNTech,12893930,2021-04
France,2021-04-20,Moderna,1430710,2021-04
France,2021-04-20,Oxford/AstraZeneca,3609709,2021-04
France,2021-04-20,Pfizer/BioNTech,13232346,2021-04
France,2021-04-21,Moderna,1472723,2021-04
France,2021-04-21,Oxford/AstraZeneca,3649125,2021-04
France,2021-04-21,Pfizer/BioNTech,13573581,2021-04
France,2021-04-22,Moderna,1521408,2021-04
France,2021-04-22,Oxford/AstraZeneca,3704598,2021-04
France,2021-04-22,Pfizer/BioNTech,13945772,2021-04
France,2021-04-23,Johnson&Johnson,4094,2021-04
France,2021-04-23,Moderna,1571331,2021-04
France,2021-04-23,Oxford/AstraZeneca,3776084,2021-04
France,2021-04-23,Pfizer/BioNTech,14302101,2021-04
France,2021-04-24,Johnson&Johnson,5663,2021-04
France,2021-04-24,Moderna,1611813,2021-04
France,2021-04-24,Oxford/AstraZeneca,3814295,2021-04
France,2021-04-24,Pfizer/BioNTech,14523971,2021-04
France,2021-04-25,Johnson&Johnson,5787,2021-04
France,2021-04-25,Moderna,1630002,2021-04
France,2021-04-25,Oxford/AstraZeneca,3820652,2021-04
France,2021-04-25,Pfizer/BioNTech,14607646,2021-04
France,2021-04-26,Johnson&Johnson,8656,2021-04
France,2021-04-26,Moderna,1664376,2021-04
France,2021-04-26,Oxford/AstraZeneca,3841079,2021-04
France,2021-04-26,Pfizer/BioNTech,14927343,2021-04
France,2021-04-27,Johnson&Johnson,18178,2021-04
France,2021-04-27,Moderna,1707929,2021-04
France,2021-04-27,Oxford/AstraZeneca,3876794,2021-04
France,2021-04-27,Pfizer/BioNTech,15311255,2021-04
France,2021-04-28,Johnson&Johnson,28087,2021-04
France,2021-04-28,Moderna,1756546,2021-04
France,2021-04-28,Oxford/AstraZeneca,3907674,2021-04
France,2021-04-28,Pfizer/BioNTech,15705701,2021-04
France,2021-04-29,Johnson&Johnson,44083,2021-04
France,2021-04-29,Moderna,1812205,2021-04
France,2021-04-29,Oxford/AstraZeneca,3958990,2021-04
France,2021-04-29,Pfizer/BioNTech,16136989,2021-04
France,2021-04-30,Johnson&Johnson,63316,2021-04
France,2021-04-30,Moderna,1865535,2021-04
France,2021-04-30,Oxford/AstraZeneca,4023352,2021-04
France,2021-04-30,Pfizer/BioNTech,16557922,2021-04
France,2021-05-01,Johnson&Johnson,65311,2021-05
France,2021-05-01,Moderna,1890386,2021-05
France,2021-05-01,Oxford/AstraZeneca,4034823,2021-05
France,2021-05-01,Pfizer/BioNTech,16739827,2021-05
France,2021-05-02,Johnson&Johnson,65792,2021-05
France,2021-05-02,Moderna,1906196,2021-05
France,2021-05-02,Oxford/AstraZeneca,4038383,2021-05
France,2021-05-02,Pfizer/BioNTech,16849474,2021-05
France,2021-05-03,Johnson&Johnson,70851,2021-05
France,2021-05-03,Moderna,1945537,2021-05
France,2021-05-03,Oxford/AstraZeneca,4055316,2021-05
France,2021-05-03,Pfizer/BioNTech,17247092,2021-05
France,2021-05-04,Johnson&Johnson,79257,2021-05
France,2021-05-04,Moderna,1992880,2021-05
France,2021-05-04,Oxford/AstraZeneca,4086817,2021-05
France,2021-05-04,Pfizer/BioNTech,17700798,2021-05
France,2021-05-05,Johnson&Johnson,85443,2021-05
France,2021-05-05,Moderna,2040662,2021-05
France,2021-05-05,Oxford/AstraZeneca,4116131,2021-05
France,2021-05-05,Pfizer/BioNTech,18170217,2021-05
France,2021-05-06,Johnson&Johnson,96833,2021-05
France,2021-05-06,Moderna,2099560,2021-05
France,2021-05-06,Oxford/AstraZeneca,4171613,2021-05
France,2021-05-06,Pfizer/BioNTech,18664419,2021-05
France,2021-05-07,Johnson&Johnson,115957,2021-05
France,2021-05-07,Moderna,2158183,2021-05
France,2021-05-07,Oxford/AstraZeneca,4244176,2021-05
France,2021-05-07,Pfizer/BioNTech,19145028,2021-05
France,2021-05-08,Johnson&Johnson,118338,2021-05
France,2021-05-08,Moderna,2189236,2021-05
France,2021-05-08,Oxford/AstraZeneca,4259788,2021-05
France,2021-05-08,Pfizer/BioNTech,19385233,2021-05
France,2021-05-09,Johnson&Johnson,119026,2021-05
France,2021-05-09,Moderna,2210284,2021-05
France,2021-05-09,Oxford/AstraZeneca,4264230,2021-05
France,2021-05-09,Pfizer/BioNTech,19535594,2021-05
France,2021-05-10,Johnson&Johnson,126266,2021-05
France,2021-05-10,Moderna,2265447,2021-05
France,2021-05-10,Oxford/AstraZeneca,4291758,2021-05
France,2021-05-10,Pfizer/BioNTech,19988726,2021-05
France,2021-05-11,Johnson&Johnson,140588,2021-05
France,2021-05-11,Moderna,2330191,2021-05
France,2021-05-11,Oxford/AstraZeneca,4344549,2021-05
France,2021-05-11,Pfizer/BioNTech,20520021,2021-05
France,2021-05-12,Johnson&Johnson,150760,2021-05
France,2021-05-12,Moderna,2400242,2021-05
France,2021-05-12,Oxford/AstraZeneca,4389238,2021-05
France,2021-05-12,Pfizer/BioNTech,21063569,2021-05
France,2021-05-13,Johnson&Johnson,152341,2021-05
France,2021-05-13,Moderna,2457327,2021-05
France,2021-05-13,Oxford/AstraZeneca,4394993,2021-05
France,2021-05-13,Pfizer/BioNTech,21395023,2021-05
France,2021-05-14,Johnson&Johnson,160100,2021-05
France,2021-05-14,Moderna,2531717,2021-05
France,2021-05-14,Oxford/AstraZeneca,4435203,2021-05
France,2021-05-14,Pfizer/BioNTech,21895011,2021-05
France,2021-05-15,Johnson&Johnson,163820,2021-05
France,2021-05-15,Moderna,2604813,2021-05
France,2021-05-15,Oxford/AstraZeneca,4463154,2021-05
France,2021-05-15,Pfizer/BioNTech,22259310,2021-05
France,2021-05-16,Johnson&Johnson,164239,2021-05
France,2021-05-16,Moderna,2650967,2021-05
France,2021-05-16,Oxford/AstraZeneca,4466801,2021-05
France,2021-05-16,Pfizer/BioNTech,22432710,2021-05
France,2021-05-17,Johnson&Johnson,168718,2021-05
France,2021-05-17,Moderna,2708380,2021-05
France,2021-05-17,Oxford/AstraZeneca,4494657,2021-05
France,2021-05-17,Pfizer/BioNTech,22869432,2021-05
France,2021-05-18,Johnson&Johnson,177470,2021-05
France,2021-05-18,Moderna,2775437,2021-05
France,2021-05-18,Oxford/AstraZeneca,4537671,2021-05
France,2021-05-18,Pfizer/BioNTech,23365347,2021-05
France,2021-05-19,Johnson&Johnson,183163,2021-05
France,2021-05-19,Moderna,2843476,2021-05
France,2021-05-19,Oxford/AstraZeneca,4578732,2021-05
France,2021-05-19,Pfizer/BioNTech,23865326,2021-05
France,2021-05-20,Johnson&Johnson,192646,2021-05
France,2021-05-20,Moderna,2918032,2021-05
France,2021-05-20,Oxford/AstraZeneca,4644691,2021-05
France,2021-05-20,Pfizer/BioNTech,24385133,2021-05
France,2021-05-21,Johnson&Johnson,205457,2021-05
France,2021-05-21,Moderna,2994194,2021-05
France,2021-05-21,Oxford/AstraZeneca,4722913,2021-05
France,2021-05-21,Pfizer/BioNTech,24883801,2021-05
France,2021-05-22,Johnson&Johnson,210523,2021-05
France,2021-05-22,Moderna,3060238,2021-05
France,2021-05-22,Oxford/AstraZeneca,4761129,2021-05
France,2021-05-22,Pfizer/BioNTech,25202008,2021-05
France,2021-05-23,Johnson&Johnson,211021,2021-05
France,2021-05-23,Moderna,3098358,2021-05
France,2021-05-23,Oxford/AstraZeneca,4764441,2021-05
France,2021-05-23,Pfizer/BioNTech,25336357,2021-05
France,2021-05-24,Johnson&Johnson,212077,2021-05
France,2021-05-24,Moderna,3117655,2021-05
France,2021-05-24,Oxford/AstraZeneca,4770238,2021-05
France,2021-05-24,Pfizer/BioNTech,25607111,2021-05
France,2021-05-25,Johnson&Johnson,219709,2021-05
France,2021-05-25,Moderna,3151224,2021-05
France,2021-05-25,Oxford/AstraZeneca,4820681,2021-05
France,2021-05-25,Pfizer/BioNTech,26106897,2021-05
France,2021-05-26,Johnson&Johnson,227445,2021-05
France,2021-05-26,Moderna,3182818,2021-05
France,2021-05-26,Oxford/AstraZeneca,4876653,2021-05
France,2021-05-26,Pfizer/BioNTech,26615169,2021-05
France,2021-05-27,Johnson&Johnson,241804,2021-05
France,2021-05-27,Moderna,3218645,2021-05
France,2021-05-27,Oxford/AstraZeneca,4960730,2021-05
France,2021-05-27,Pfizer/BioNTech,27151142,2021-05
France,2021-05-28,Johnson&Johnson,268463,2021-05
France,2021-05-28,Moderna,3263170,2021-05
France,2021-05-28,Oxford/AstraZeneca,5067275,2021-05
France,2021-05-28,Pfizer/BioNTech,27664034,2021-05
France,2021-05-29,Johnson&Johnson,279862,2021-05
France,2021-05-29,Moderna,3301815,2021-05
France,2021-05-29,Oxford/AstraZeneca,5130846,2021-05
France,2021-05-29,Pfizer/BioNTech,27999205,2021-05
France,2021-05-30,Johnson&Johnson,280838,2021-05
France,2021-05-30,Moderna,3308280,2021-05
France,2021-05-30,Oxford/AstraZeneca,5139622,2021-05
France,2021-05-30,Pfizer/BioNTech,28122781,2021-05
France,2021-05-31,Johnson&Johnson,293543,2021-05
France,2021-05-31,Moderna,3355756,2021-05
France,2021-05-31,Oxford/AstraZeneca,5177997,2021-05
France,2021-05-31,Pfizer/BioNTech,28587059,2021-05
France,2021-06-01,Johnson&Johnson,313832,2021-06
France,2021-06-01,Moderna,3421703,2021-06
France,2021-06-01,Oxford/AstraZeneca,5246148,2021-06
France,2021-06-01,Pfizer/BioNTech,29116439,2021-06
France,2021-06-02,Johnson&Johnson,328378,2021-06
France,2021-06-02,Moderna,3478636,2021-06
France,2021-06-02,Oxford/AstraZeneca,5307153,2021-06
France,2021-06-02,Pfizer/BioNTech,29635447,2021-06
France,2021-06-03,Johnson&Johnson,347804,2021-06
France,2021-06-03,Moderna,3553412,2021-06
France,2021-06-03,Oxford/AstraZeneca,5398139,2021-06
France,2021-06-03,Pfizer/BioNTech,30174506,2021-06
France,2021-06-04,Johnson&Johnson,370357,2021-06
France,2021-06-04,Moderna,3643180,2021-06
France,2021-06-04,Oxford/AstraZeneca,5507284,2021-06
France,2021-06-04,Pfizer/BioNTech,30714832,2021-06
France,2021-06-05,Johnson&Johnson,380100,2021-06
France,2021-06-05,Moderna,3701849,2021-06
France,2021-06-05,Oxford/AstraZeneca,5561465,2021-06
France,2021-06-05,Pfizer/BioNTech,31086515,2021-06
France,2021-06-06,Johnson&Johnson,381137,2021-06
France,2021-06-06,Moderna,3713004,2021-06
France,2021-06-06,Oxford/AstraZeneca,5567366,2021-06
France,2021-06-06,Pfizer/BioNTech,31250963,2021-06
France,2021-06-07,Johnson&Johnson,390379,2021-06
France,2021-06-07,Moderna,3764363,2021-06
France,2021-06-07,Oxford/AstraZeneca,5599982,2021-06
France,2021-06-07,Pfizer/BioNTech,31759904,2021-06
France,2021-06-08,Johnson&Johnson,405016,2021-06
France,2021-06-08,Moderna,3833798,2021-06
France,2021-06-08,Oxford/AstraZeneca,5649263,2021-06
France,2021-06-08,Pfizer/BioNTech,32312731,2021-06
France,2021-06-09,Johnson&Johnson,417241,2021-06
France,2021-06-09,Moderna,3889098,2021-06
France,2021-06-09,Oxford/AstraZeneca,5693414,2021-06
France,2021-06-09,Pfizer/BioNTech,32862932,2021-06
France,2021-06-10,Johnson&Johnson,432666,2021-06
France,2021-06-10,Moderna,3950962,2021-06
France,2021-06-10,Oxford/AstraZeneca,5763577,2021-06
France,2021-06-10,Pfizer/BioNTech,33410160,2021-06
France,2021-06-11,Johnson&Johnson,449693,2021-06
France,2021-06-11,Moderna,4031597,2021-06
France,2021-06-11,Oxford/AstraZeneca,5862783,2021-06
France,2021-06-11,Pfizer/BioNTech,33958365,2021-06
France,2021-06-12,Johnson&Johnson,457161,2021-06
France,2021-06-12,Moderna,4081988,2021-06
France,2021-06-12,Oxford/AstraZeneca,5904776,2021-06
France,2021-06-12,Pfizer/BioNTech,34353410,2021-06
France,2021-06-13,Johnson&Johnson,458070,2021-06
France,2021-06-13,Moderna,4094509,2021-06
France,2021-06-13,Oxford/AstraZeneca,5908872,2021-06
France,2021-06-13,Pfizer/BioNTech,34514899,2021-06
France,2021-06-14,Johnson&Johnson,464741,2021-06
France,2021-06-14,Moderna,4144062,2021-06
France,2021-06-14,Oxford/AstraZeneca,5952546,2021-06
France,2021-06-14,Pfizer/BioNTech,35012860,2021-06
France,2021-06-15,Johnson&Johnson,475654,2021-06
France,2021-06-15,Moderna,4206094,2021-06
France,2021-06-15,Oxford/AstraZeneca,6034538,2021-06
France,2021-06-15,Pfizer/BioNTech,35553088,2021-06
France,2021-06-16,Johnson&Johnson,484569,2021-06
France,2021-06-16,Moderna,4257838,2021-06
France,2021-06-16,Oxford/AstraZeneca,6101522,2021-06
France,2021-06-16,Pfizer/BioNTech,36098332,2021-06
France,2021-06-17,Johnson&Johnson,495497,2021-06
France,2021-06-17,Moderna,4320752,2021-06
France,2021-06-17,Oxford/AstraZeneca,6204982,2021-06
France,2021-06-17,Pfizer/BioNTech,36612008,2021-06
France,2021-06-18,Johnson&Johnson,507958,2021-06
France,2021-06-18,Moderna,4396506,2021-06
France,2021-06-18,Oxford/AstraZeneca,6324746,2021-06
France,2021-06-18,Pfizer/BioNTech,37169179,2021-06
France,2021-06-19,Johnson&Johnson,513548,2021-06
France,2021-06-19,Moderna,4445961,2021-06
France,2021-06-19,Oxford/AstraZeneca,6364926,2021-06
France,2021-06-19,Pfizer/BioNTech,37572421,2021-06
France,2021-06-20,Johnson&Johnson,514367,2021-06
France,2021-06-20,Moderna,4459770,2021-06
France,2021-06-20,Oxford/AstraZeneca,6368473,2021-06
France,2021-06-20,Pfizer/BioNTech,37731284,2021-06
France,2021-06-21,Johnson&Johnson,519466,2021-06
France,2021-06-21,Moderna,4520211,2021-06
France,2021-06-21,Oxford/AstraZeneca,6408509,2021-06
France,2021-06-21,Pfizer/BioNTech,38224194,2021-06
France,2021-06-22,Johnson&Johnson,527397,2021-06
France,2021-06-22,Moderna,4598215,2021-06
France,2021-06-22,Oxford/AstraZeneca,6479582,2021-06
France,2021-06-22,Pfizer/BioNTech,38758707,2021-06
France,2021-06-23,Johnson&Johnson,534528,2021-06
France,2021-06-23,Moderna,4669668,2021-06
France,2021-06-23,Oxford/AstraZeneca,6531360,2021-06
France,2021-06-23,Pfizer/BioNTech,39303106,2021-06
France,2021-06-24,Johnson&Johnson,543217,2021-06
France,2021-06-24,Moderna,4748458,2021-06
France,2021-06-24,Oxford/AstraZeneca,6609837,2021-06
France,2021-06-24,Pfizer/BioNTech,39789549,2021-06
France,2021-06-25,Johnson&Johnson,553423,2021-06
France,2021-06-25,Moderna,4842352,2021-06
France,2021-06-25,Oxford/AstraZeneca,6701209,2021-06
France,2021-06-25,Pfizer/BioNTech,40344935,2021-06
France,2021-06-26,Johnson&Johnson,558282,2021-06
France,2021-06-26,Moderna,4918011,2021-06
France,2021-06-26,Oxford/AstraZeneca,6734986,2021-06
France,2021-06-26,Pfizer/BioNTech,40755014,2021-06
France,2021-06-27,Johnson&Johnson,559043,2021-06
France,2021-06-27,Moderna,4949920,2021-06
France,2021-06-27,Oxford/AstraZeneca,6739165,2021-06
France,2021-06-27,Pfizer/BioNTech,40930474,2021-06
France,2021-06-28,Johnson&Johnson,563872,2021-06
France,2021-06-28,Moderna,5016970,2021-06
France,2021-06-28,Oxford/AstraZeneca,6770266,2021-06
France,2021-06-28,Pfizer/BioNTech,41436268,2021-06
France,2021-06-29,Johnson&Johnson,570995,2021-06
France,2021-06-29,Moderna,5096865,2021-06
France,2021-06-29,Oxford/AstraZeneca,6827342,2021-06
France,2021-06-29,Pfizer/BioNTech,41983307,2021-06
France,2021-06-30,Johnson&Johnson,577741,2021-06
France,2021-06-30,Moderna,5171294,2021-06
France,2021-06-30,Oxford/AstraZeneca,6873397,2021-06
France,2021-06-30,Pfizer/BioNTech,42543348,2021-06
France,2021-07-01,Johnson&Johnson,585963,2021-07
France,2021-07-01,Moderna,5251877,2021-07
France,2021-07-01,Oxford/AstraZeneca,6940288,2021-07
France,2021-07-01,Pfizer/BioNTech,43078410,2021-07
France,2021-07-02,Johnson&Johnson,595428,2021-07
France,2021-07-02,Moderna,5338249,2021-07
France,2021-07-02,Oxford/AstraZeneca,7032102,2021-07
France,2021-07-02,Pfizer/BioNTech,43640865,2021-07
France,2021-07-03,Johnson&Johnson,600288,2021-07
France,2021-07-03,Moderna,5407586,2021-07
France,2021-07-03,Oxford/AstraZeneca,7063922,2021-07
France,2021-07-03,Pfizer/BioNTech,44046342,2021-07
France,2021-07-04,Johnson&Johnson,600978,2021-07
France,2021-07-04,Moderna,5432870,2021-07
France,2021-07-04,Oxford/AstraZeneca,7068342,2021-07
France,2021-07-04,Pfizer/BioNTech,44214155,2021-07
France,2021-07-05,Johnson&Johnson,605764,2021-07
France,2021-07-05,Moderna,5471499,2021-07
France,2021-07-05,Oxford/AstraZeneca,7102915,2021-07
France,2021-07-05,Pfizer/BioNTech,44725207,2021-07
France,2021-07-06,Johnson&Johnson,613508,2021-07
France,2021-07-06,Moderna,5522395,2021-07
France,2021-07-06,Oxford/AstraZeneca,7160021,2021-07
France,2021-07-06,Pfizer/BioNTech,45282537,2021-07
France,2021-07-07,Johnson&Johnson,620605,2021-07
France,2021-07-07,Moderna,5570596,2021-07
France,2021-07-07,Oxford/AstraZeneca,7204016,2021-07
France,2021-07-07,Pfizer/BioNTech,45837166,2021-07
France,2021-07-08,Johnson&Johnson,629859,2021-07
France,2021-07-08,Moderna,5630755,2021-07
France,2021-07-08,Oxford/AstraZeneca,7265950,2021-07
France,2021-07-08,Pfizer/BioNTech,46363342,2021-07
France,2021-07-09,Johnson&Johnson,640163,2021-07
France,2021-07-09,Moderna,5712306,2021-07
France,2021-07-09,Oxford/AstraZeneca,7336133,2021-07
France,2021-07-09,Pfizer/BioNTech,46941988,2021-07
France,2021-07-10,Johnson&Johnson,644813,2021-07
France,2021-07-10,Moderna,5759451,2021-07
France,2021-07-10,Oxford/AstraZeneca,7361875,2021-07
France,2021-07-10,Pfizer/BioNTech,47353732,2021-07
France,2021-07-11,Johnson&Johnson,645397,2021-07
France,2021-07-11,Moderna,5765604,2021-07
France,2021-07-11,Oxford/AstraZeneca,7365316,2021-07
France,2021-07-11,Pfizer/BioNTech,47514075,2021-07
France,2021-07-12,Johnson&Johnson,651293,2021-07
France,2021-07-12,Moderna,5815941,2021-07
France,2021-07-12,Oxford/AstraZeneca,7389924,2021-07
France,2021-07-12,Pfizer/BioNTech,48082048,2021-07
France,2021-07-13,Johnson&Johnson,665549,2021-07
France,2021-07-13,Moderna,5906430,2021-07
France,2021-07-13,Oxford/AstraZeneca,7426396,2021-07
France,2021-07-13,Pfizer/BioNTech,48757341,2021-07
France,2021-07-14,Johnson&Johnson,667843,2021-07
France,2021-07-14,Moderna,5916616,2021-07
France,2021-07-14,Oxford/AstraZeneca,7429304,2021-07
France,2021-07-14,Pfizer/BioNTech,49080950,2021-07
France,2021-07-15,Johnson&Johnson,686105,2021-07
France,2021-07-15,Moderna,6011019,2021-07
France,2021-07-15,Oxford/AstraZeneca,7461995,2021-07
France,2021-07-15,Pfizer/BioNTech,49786948,2021-07
France,2021-07-16,Johnson&Johnson,708992,2021-07
France,2021-07-16,Moderna,6131330,2021-07
France,2021-07-16,Oxford/AstraZeneca,7503505,2021-07
France,2021-07-16,Pfizer/BioNTech,50480054,2021-07
France,2021-07-17,Johnson&Johnson,718746,2021-07
France,2021-07-17,Moderna,6186945,2021-07
France,2021-07-17,Oxford/AstraZeneca,7518323,2021-07
France,2021-07-17,Pfizer/BioNTech,50980157,2021-07
France,2021-07-18,Johnson&Johnson,720100,2021-07
France,2021-07-18,Moderna,6197945,2021-07
France,2021-07-18,Oxford/AstraZeneca,7521208,2021-07
France,2021-07-18,Pfizer/BioNTech,51189701,2021-07
France,2021-07-19,Johnson&Johnson,733097,2021-07
France,2021-07-19,Moderna,6259705,2021-07
France,2021-07-19,Oxford/AstraZeneca,7539738,2021-07
France,2021-07-19,Pfizer/BioNTech,51808601,2021-07
France,2021-07-20,Johnson&Johnson,750445,2021-07
France,2021-07-20,Moderna,6356402,2021-07
France,2021-07-20,Oxford/AstraZeneca,7568815,2021-07
France,2021-07-20,Pfizer/BioNTech,52496524,2021-07
France,2021-07-21,Johnson&Johnson,766075,2021-07
France,2021-07-21,Moderna,6436521,2021-07
France,2021-07-21,Oxford/AstraZeneca,7590235,2021-07
France,2021-07-21,Pfizer/BioNTech,53184565,2021-07
France,2021-07-22,Johnson&Johnson,784349,2021-07
France,2021-07-22,Moderna,6534031,2021-07
France,2021-07-22,Oxford/AstraZeneca,7619938,2021-07
France,2021-07-22,Pfizer/BioNTech,53869896,2021-07
France,2021-07-23,Johnson&Johnson,804810,2021-07
France,2021-07-23,Moderna,6651565,2021-07
France,2021-07-23,Oxford/AstraZeneca,7652717,2021-07
France,2021-07-23,Pfizer/BioNTech,54562736,2021-07
France,2021-07-24,Johnson&Johnson,814113,2021-07
France,2021-07-24,Moderna,6709383,2021-07
France,2021-07-24,Oxford/AstraZeneca,7660573,2021-07
France,2021-07-24,Pfizer/BioNTech,55043412,2021-07
France,2021-07-25,Johnson&Johnson,815463,2021-07
France,2021-07-25,Moderna,6718786,2021-07
France,2021-07-25,Oxford/AstraZeneca,7662137,2021-07
France,2021-07-25,Pfizer/BioNTech,55232405,2021-07
France,2021-07-26,Johnson&Johnson,826503,2021-07
France,2021-07-26,Moderna,6777632,2021-07
France,2021-07-26,Oxford/AstraZeneca,7673799,2021-07
France,2021-07-26,Pfizer/BioNTech,55823153,2021-07
France,2021-07-27,Johnson&Johnson,841189,2021-07
France,2021-07-27,Moderna,6874784,2021-07
France,2021-07-27,Oxford/AstraZeneca,7691976,2021-07
France,2021-07-27,Pfizer/BioNTech,56479167,2021-07
France,2021-07-28,Johnson&Johnson,854125,2021-07
France,2021-07-28,Moderna,6956656,2021-07
France,2021-07-28,Oxford/AstraZeneca,7705117,2021-07
France,2021-07-28,Pfizer/BioNTech,57122285,2021-07
France,2021-07-29,Johnson&Johnson,868244,2021-07
France,2021-07-29,Moderna,7058054,2021-07
France,2021-07-29,Oxford/AstraZeneca,7722159,2021-07
France,2021-07-29,Pfizer/BioNTech,57758189,2021-07
France,2021-07-30,Johnson&Johnson,883759,2021-07
France,2021-07-30,Moderna,7170465,2021-07
France,2021-07-30,Oxford/AstraZeneca,7741478,2021-07
France,2021-07-30,Pfizer/BioNTech,58377424,2021-07
France,2021-07-31,Johnson&Johnson,890588,2021-07
France,2021-07-31,Moderna,7221486,2021-07
France,2021-07-31,Oxford/AstraZeneca,7745641,2021-07
